violation,item,country,shipper,station,importers,cause,cargo,remarks,article,manufacturers,year,month,day
1,8,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1694.0,1,01,19
5,9,31.0,269.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,1,01,25
3,19,132.0,348.0,19.0,0.0,0.0,8.0,8.0,19.0,11.0,1,01,25
0,19,21.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,376.0,1,01,25
0,19,139.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,1583.0,1,01,25
5,19,86.0,170.0,29.0,0.0,0.0,8.0,8.0,9.0,11.0,1,01,25
3,4,132.0,501.0,37.0,0.0,0.0,8.0,8.0,19.0,11.0,1,01,25
3,11,60.0,0.0,42.0,0.0,0.0,8.0,8.0,19.0,1140.0,1,01,25
9,19,21.0,0.0,12.0,0.0,0.0,8.0,8.0,2.0,1795.0,1,01,25
1,10,101.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,1021.0,1,01,25
1,14,126.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,1545.0,1,01,25
1,15,142.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,65.0,1,01,25
0,2,8.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,673.0,1,01,25
3,12,21.0,0.0,23.0,0.0,0.0,8.0,8.0,19.0,1796.0,1,01,25
3,12,21.0,457.0,23.0,0.0,0.0,8.0,8.0,19.0,11.0,1,01,25
1,15,99.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,1679.0,1,01,25
1,17,126.0,0.0,10.0,0.0,0.0,8.0,8.0,5.0,850.0,1,01,25
1,4,60.0,419.0,18.0,0.0,0.0,8.0,8.0,5.0,11.0,1,01,25
1,19,87.0,0.0,27.0,0.0,0.0,8.0,8.0,8.0,1141.0,1,01,25
1,8,142.0,0.0,10.0,0.0,0.0,8.0,8.0,5.0,1693.0,1,01,31
1,17,99.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,1679.0,1,01,31
3,19,117.0,0.0,37.0,0.0,0.0,8.0,8.0,19.0,1620.0,1,01,31
1,5,114.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1378.0,1,01,31
1,11,142.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,427.0,1,01,31
3,11,129.0,0.0,18.0,0.0,0.0,8.0,8.0,19.0,839.0,1,01,31
0,17,132.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,441.0,1,01,31
0,17,132.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,441.0,1,01,31
1,17,76.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,1551.0,1,01,31
0,2,8.0,0.0,9.0,0.0,0.0,8.0,8.0,5.0,1175.0,1,01,31
3,12,21.0,447.0,42.0,0.0,0.0,8.0,8.0,19.0,11.0,1,01,31
7,19,58.0,148.0,25.0,0.0,0.0,8.0,8.0,18.0,11.0,1,01,31
3,12,132.0,354.0,42.0,0.0,0.0,8.0,8.0,19.0,11.0,1,01,31
9,2,8.0,0.0,27.0,0.0,0.0,8.0,8.0,2.0,182.0,1,02,08
3,6,63.0,0.0,37.0,0.0,0.0,8.0,8.0,19.0,462.0,1,02,08
3,6,63.0,0.0,37.0,0.0,0.0,8.0,8.0,19.0,462.0,1,02,08
3,12,21.0,0.0,10.0,0.0,0.0,8.0,8.0,19.0,1273.0,1,02,08
3,6,132.0,71.0,23.0,0.0,0.0,8.0,8.0,19.0,11.0,1,02,08
6,7,126.0,558.0,23.0,0.0,0.0,8.0,8.0,18.0,11.0,1,02,08
6,7,126.0,558.0,23.0,0.0,0.0,8.0,8.0,18.0,11.0,1,02,08
1,15,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,706.0,1,02,08
5,9,140.0,271.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,1,02,08
5,9,31.0,578.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,1,02,08
5,9,31.0,586.0,17.0,0.0,0.0,8.0,8.0,9.0,11.0,1,02,08
6,7,126.0,0.0,7.0,0.0,1.0,8.0,8.0,18.0,11.0,1,02,08
1,17,101.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,323.0,1,02,08
3,12,21.0,0.0,23.0,0.0,0.0,8.0,8.0,19.0,1841.0,1,02,08
6,0,132.0,134.0,24.0,0.0,1.0,8.0,8.0,18.0,11.0,1,02,08
1,3,63.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1452.0,1,02,08
5,9,140.0,22.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,1,02,08
3,6,116.0,0.0,27.0,0.0,0.0,8.0,8.0,19.0,301.0,1,02,08
1,19,21.0,495.0,27.0,0.0,0.0,3.0,3.0,5.0,11.0,1,02,08
3,19,63.0,0.0,42.0,0.0,0.0,8.0,8.0,19.0,1744.0,1,02,08
1,15,21.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,646.0,1,02,08
1,15,21.0,0.0,10.0,0.0,0.0,8.0,8.0,5.0,786.0,1,02,08
5,9,140.0,82.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,1,02,08
1,19,21.0,0.0,15.0,0.0,0.0,9.0,9.0,5.0,1509.0,1,02,08
0,3,132.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1706.0,1,02,15
0,3,132.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1706.0,1,02,15
1,19,21.0,336.0,10.0,0.0,0.0,8.0,8.0,5.0,11.0,1,02,15
5,15,21.0,259.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,1,02,15
3,4,63.0,50.0,18.0,0.0,0.0,8.0,8.0,19.0,11.0,1,02,15
1,17,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1738.0,1,02,15
1,17,70.0,0.0,35.0,0.0,0.0,8.0,8.0,5.0,784.0,1,02,15
3,19,36.0,0.0,37.0,0.0,0.0,8.0,8.0,19.0,664.0,1,02,15
3,12,21.0,0.0,23.0,0.0,0.0,8.0,8.0,19.0,1346.0,1,02,15
3,1,132.0,645.0,23.0,0.0,0.0,8.0,8.0,19.0,11.0,1,02,15
6,7,132.0,536.0,28.0,0.0,1.0,8.0,8.0,18.0,11.0,1,02,15
1,8,76.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,634.0,1,02,15
1,15,58.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1159.0,1,02,15
3,12,21.0,477.0,42.0,0.0,0.0,8.0,8.0,19.0,11.0,1,02,15
3,12,21.0,447.0,42.0,0.0,0.0,8.0,8.0,19.0,11.0,1,02,15
1,8,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,549.0,1,02,15
1,15,57.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,162.0,1,02,22
6,13,132.0,0.0,19.0,0.0,1.0,8.0,8.0,18.0,11.0,1,02,23
1,19,45.0,0.0,9.0,0.0,0.0,8.0,8.0,5.0,450.0,1,02,22
9,19,21.0,0.0,37.0,0.0,0.0,8.0,8.0,2.0,1520.0,1,02,23
9,19,21.0,0.0,37.0,0.0,0.0,8.0,8.0,2.0,1547.0,1,02,22
1,17,21.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,701.0,1,02,23
3,1,132.0,0.0,19.0,0.0,0.0,8.0,8.0,19.0,11.0,1,02,22
6,7,126.0,0.0,37.0,0.0,1.0,8.0,8.0,18.0,11.0,1,02,23
6,7,126.0,0.0,37.0,0.0,1.0,8.0,8.0,18.0,11.0,1,02,22
1,17,21.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,341.0,1,02,23
3,12,21.0,0.0,42.0,0.0,0.0,8.0,8.0,19.0,1364.0,1,02,22
3,7,21.0,0.0,42.0,0.0,0.0,8.0,8.0,19.0,1701.0,1,02,23
6,7,126.0,55.0,14.0,0.0,1.0,8.0,8.0,18.0,11.0,1,03,02
0,19,63.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,109.0,1,03,02
0,19,63.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,109.0,1,03,02
0,19,21.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1838.0,1,03,02
0,19,21.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1838.0,1,03,02
3,12,21.0,476.0,42.0,0.0,0.0,8.0,8.0,19.0,11.0,1,03,02
3,6,132.0,205.0,37.0,0.0,0.0,8.0,8.0,19.0,11.0,1,03,02
1,19,24.0,597.0,18.0,0.0,0.0,9.0,9.0,5.0,11.0,1,03,02
9,2,36.0,0.0,15.0,0.0,0.0,8.0,8.0,2.0,654.0,1,03,02
9,2,36.0,0.0,15.0,0.0,0.0,8.0,8.0,2.0,654.0,1,03,02
9,2,36.0,0.0,15.0,0.0,0.0,8.0,8.0,4.0,654.0,1,03,02
3,12,2.0,499.0,42.0,0.0,0.0,8.0,8.0,19.0,11.0,1,03,02
5,19,125.0,249.0,23.0,0.0,0.0,8.0,8.0,9.0,11.0,1,03,02
1,15,58.0,0.0,11.0,0.0,0.0,8.0,8.0,5.0,1253.0,1,03,02
1,5,58.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1158.0,1,03,02
1,10,142.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1405.0,1,03,02
1,11,35.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1564.0,1,03,02
5,19,36.0,66.0,27.0,0.0,0.0,3.0,3.0,9.0,11.0,1,03,02
5,19,21.0,621.0,10.0,0.0,0.0,8.0,8.0,9.0,11.0,1,03,13
1,19,36.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,292.0,1,03,13
0,19,116.0,0.0,37.0,0.0,0.0,8.0,8.0,19.0,159.0,1,03,13
1,17,101.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,1056.0,1,03,13
1,15,126.0,0.0,9.0,0.0,0.0,8.0,8.0,5.0,1167.0,1,03,13
1,15,126.0,0.0,9.0,0.0,0.0,8.0,8.0,5.0,1167.0,1,03,13
1,15,126.0,0.0,9.0,0.0,0.0,8.0,8.0,5.0,1167.0,1,03,13
1,15,126.0,0.0,9.0,0.0,0.0,8.0,8.0,5.0,1167.0,1,03,13
9,15,57.0,0.0,18.0,0.0,0.0,8.0,8.0,2.0,162.0,1,03,13
6,19,18.0,282.0,34.0,0.0,1.0,8.0,8.0,18.0,11.0,1,03,13
6,13,18.0,212.0,42.0,0.0,1.0,8.0,8.0,18.0,11.0,1,03,13
3,12,21.0,0.0,42.0,0.0,0.0,8.0,8.0,19.0,1841.0,1,03,13
0,17,117.0,0.0,37.0,0.0,0.0,8.0,8.0,19.0,964.0,1,03,13
1,17,76.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1198.0,1,03,13
0,11,129.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1570.0,1,03,24
3,12,21.0,474.0,10.0,0.0,0.0,8.0,8.0,19.0,11.0,1,03,24
6,7,132.0,536.0,28.0,0.0,1.0,8.0,8.0,18.0,11.0,1,03,24
0,19,36.0,0.0,37.0,0.0,0.0,8.0,8.0,16.0,914.0,1,03,24
1,19,101.0,316.0,18.0,0.0,0.0,11.0,11.0,5.0,11.0,1,03,24
0,19,21.0,0.0,29.0,0.0,0.0,8.0,8.0,16.0,1279.0,1,03,24
6,0,132.0,136.0,7.0,0.0,1.0,8.0,8.0,18.0,11.0,1,03,24
6,0,132.0,136.0,7.0,0.0,1.0,8.0,8.0,18.0,11.0,1,03,24
1,8,58.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,1229.0,1,03,24
3,19,95.0,0.0,37.0,0.0,0.0,8.0,8.0,19.0,37.0,1,03,24
3,19,95.0,0.0,37.0,0.0,0.0,8.0,8.0,19.0,37.0,1,03,24
3,19,95.0,0.0,37.0,0.0,0.0,8.0,8.0,19.0,37.0,1,03,24
3,14,95.0,0.0,37.0,0.0,0.0,8.0,8.0,19.0,37.0,1,03,24
3,19,95.0,0.0,37.0,0.0,0.0,8.0,8.0,19.0,37.0,1,03,24
3,3,95.0,0.0,37.0,0.0,0.0,8.0,8.0,19.0,37.0,1,03,24
3,19,95.0,0.0,37.0,0.0,0.0,8.0,8.0,19.0,37.0,1,03,24
3,19,95.0,0.0,37.0,0.0,0.0,8.0,8.0,19.0,37.0,1,03,24
9,2,12.0,0.0,27.0,0.0,0.0,8.0,8.0,2.0,85.0,1,03,24
6,13,18.0,213.0,23.0,0.0,1.0,8.0,8.0,18.0,11.0,1,03,24
9,19,21.0,0.0,42.0,0.0,0.0,8.0,8.0,2.0,1904.0,1,03,24
1,19,21.0,542.0,19.0,0.0,0.0,9.0,9.0,5.0,11.0,1,03,24
0,19,122.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,685.0,1,03,24
1,10,57.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,1755.0,1,03,24
6,0,132.0,135.0,7.0,0.0,1.0,8.0,8.0,18.0,11.0,1,03,24
0,11,126.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1613.0,1,03,24
0,19,132.0,0.0,18.0,0.0,0.0,8.0,8.0,16.0,1202.0,1,03,30
6,0,18.0,302.0,42.0,0.0,1.0,8.0,8.0,18.0,11.0,1,03,30
1,13,23.0,341.0,42.0,0.0,0.0,8.0,8.0,5.0,11.0,1,03,30
1,15,122.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1602.0,1,03,30
1,15,57.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,144.0,1,03,30
3,12,21.0,447.0,42.0,0.0,0.0,8.0,8.0,19.0,11.0,1,03,30
9,19,21.0,0.0,37.0,0.0,0.0,8.0,8.0,2.0,1518.0,1,03,30
9,19,21.0,0.0,37.0,0.0,0.0,8.0,8.0,2.0,1518.0,1,03,30
3,12,21.0,623.0,21.0,0.0,0.0,8.0,8.0,19.0,11.0,1,03,30
5,9,140.0,72.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,1,03,30
0,19,122.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1552.0,1,03,30
0,19,116.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1215.0,1,03,30
1,19,21.0,313.0,18.0,0.0,0.0,8.0,8.0,5.0,11.0,1,03,30
6,7,3.0,467.0,10.0,0.0,1.0,8.0,8.0,18.0,11.0,1,03,30
1,17,101.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,322.0,1,03,30
0,19,132.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1569.0,1,03,30
0,19,126.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,251.0,1,03,30
0,19,57.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1173.0,1,03,30
0,19,57.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1173.0,1,03,30
0,19,57.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1173.0,1,03,30
1,2,88.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,119.0,1,03,30
1,17,132.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,269.0,1,03,30
1,17,21.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1572.0,1,03,30
0,19,21.0,0.0,23.0,435.0,0.0,8.0,8.0,5.0,455.0,1,04,18
3,12,21.0,0.0,23.0,431.0,0.0,8.0,8.0,19.0,1841.0,1,04,18
0,19,46.0,0.0,27.0,60.0,0.0,8.0,8.0,16.0,845.0,1,04,18
0,19,46.0,0.0,27.0,60.0,0.0,8.0,8.0,16.0,845.0,1,04,18
3,12,21.0,0.0,23.0,472.0,0.0,8.0,8.0,19.0,1843.0,1,04,18
3,1,132.0,282.0,23.0,241.0,0.0,8.0,8.0,19.0,11.0,1,04,18
1,19,57.0,0.0,42.0,200.0,0.0,8.0,8.0,5.0,1037.0,1,04,18
6,7,132.0,536.0,28.0,528.0,1.0,8.0,8.0,18.0,11.0,1,04,18
0,1,111.0,0.0,37.0,243.0,0.0,8.0,8.0,5.0,733.0,1,04,18
5,19,125.0,404.0,23.0,375.0,0.0,8.0,8.0,9.0,11.0,1,04,18
9,11,21.0,0.0,19.0,79.0,0.0,8.0,8.0,2.0,1086.0,1,04,18
3,19,36.0,0.0,37.0,223.0,0.0,8.0,8.0,19.0,866.0,1,04,18
0,19,63.0,0.0,27.0,438.0,0.0,8.0,8.0,5.0,110.0,1,04,18
1,19,132.0,228.0,42.0,100.0,0.0,8.0,8.0,5.0,11.0,1,04,18
3,12,21.0,458.0,23.0,261.0,0.0,8.0,8.0,19.0,11.0,1,04,18
5,9,140.0,22.0,42.0,72.0,0.0,8.0,8.0,9.0,11.0,1,04,18
9,19,116.0,0.0,27.0,131.0,0.0,8.0,8.0,2.0,730.0,1,04,18
1,17,21.0,0.0,37.0,3.0,0.0,8.0,8.0,5.0,1522.0,1,04,18
3,12,132.0,432.0,42.0,538.0,0.0,8.0,8.0,19.0,11.0,1,04,18
1,15,142.0,0.0,37.0,583.0,0.0,8.0,8.0,5.0,1778.0,1,04,18
5,19,21.0,177.0,35.0,18.0,0.0,8.0,8.0,9.0,11.0,1,04,18
0,11,124.0,0.0,42.0,10.0,0.0,8.0,8.0,5.0,590.0,1,04,18
1,7,116.0,53.0,37.0,504.0,0.0,8.0,8.0,5.0,11.0,1,04,18
1,8,142.0,0.0,37.0,95.0,0.0,8.0,8.0,5.0,581.0,1,04,18
0,19,21.0,0.0,15.0,579.0,0.0,8.0,8.0,16.0,1718.0,1,04,18
0,19,36.0,0.0,37.0,4.0,0.0,8.0,8.0,19.0,748.0,1,04,24
1,17,63.0,0.0,37.0,385.0,0.0,8.0,8.0,5.0,1162.0,1,04,24
1,15,129.0,0.0,37.0,300.0,0.0,8.0,8.0,5.0,1150.0,1,04,24
5,19,21.0,0.0,35.0,267.0,0.0,8.0,8.0,9.0,375.0,1,04,24
3,19,132.0,0.0,19.0,92.0,0.0,8.0,8.0,19.0,689.0,1,04,24
3,1,132.0,8.0,34.0,414.0,0.0,8.0,8.0,19.0,11.0,1,04,24
1,17,58.0,0.0,27.0,413.0,0.0,8.0,8.0,5.0,1221.0,1,04,24
5,18,88.0,0.0,17.0,360.0,0.0,8.0,8.0,34.0,438.0,1,04,24
0,19,120.0,0.0,15.0,426.0,0.0,8.0,8.0,16.0,624.0,1,04,24
1,10,126.0,0.0,37.0,583.0,0.0,8.0,8.0,5.0,1666.0,1,04,24
9,17,21.0,0.0,42.0,8.0,0.0,8.0,8.0,2.0,787.0,1,04,28
1,15,57.0,0.0,42.0,489.0,0.0,8.0,8.0,5.0,641.0,1,04,28
1,10,126.0,0.0,17.0,127.0,0.0,8.0,8.0,5.0,97.0,1,04,28
0,5,126.0,0.0,37.0,37.0,0.0,8.0,8.0,5.0,61.0,1,04,28
5,9,140.0,82.0,42.0,243.0,0.0,8.0,8.0,9.0,11.0,1,04,28
5,9,31.0,183.0,42.0,72.0,0.0,8.0,8.0,9.0,11.0,1,04,28
5,9,31.0,268.0,19.0,243.0,0.0,8.0,8.0,9.0,11.0,1,04,28
3,12,2.0,52.0,42.0,630.0,0.0,8.0,8.0,19.0,11.0,1,04,28
1,13,22.0,195.0,23.0,344.0,0.0,8.0,8.0,5.0,11.0,1,04,28
1,2,122.0,0.0,39.0,0.0,0.0,8.0,8.0,5.0,712.0,1,05,09
3,12,57.0,608.0,23.0,0.0,0.0,8.0,8.0,19.0,11.0,1,05,09
3,12,57.0,608.0,23.0,0.0,0.0,8.0,8.0,19.0,11.0,1,05,09
5,9,99.0,98.0,27.0,0.0,0.0,8.0,8.0,9.0,11.0,1,05,09
3,12,21.0,449.0,42.0,0.0,0.0,8.0,8.0,19.0,11.0,1,05,09
9,7,126.0,0.0,37.0,0.0,0.0,8.0,8.0,2.0,1060.0,1,05,09
1,17,21.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1793.0,1,05,16
0,19,70.0,0.0,15.0,0.0,0.0,8.0,8.0,16.0,1415.0,1,05,16
5,9,31.0,268.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,1,05,16
1,5,57.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1732.0,1,05,16
1,5,57.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1732.0,1,05,16
6,0,132.0,0.0,23.0,0.0,1.0,8.0,8.0,18.0,11.0,1,05,16
6,7,132.0,0.0,28.0,0.0,1.0,8.0,8.0,18.0,11.0,1,05,16
9,19,132.0,0.0,27.0,0.0,0.0,8.0,8.0,2.0,621.0,1,05,16
0,19,126.0,0.0,42.0,0.0,0.0,8.0,8.0,16.0,1591.0,1,05,16
3,1,132.0,0.0,37.0,0.0,0.0,8.0,8.0,19.0,11.0,1,05,16
5,19,86.0,0.0,29.0,0.0,0.0,8.0,8.0,9.0,11.0,1,05,16
1,19,36.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,1443.0,1,05,19
1,19,36.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,1443.0,1,05,19
1,15,126.0,0.0,10.0,0.0,0.0,8.0,8.0,5.0,1074.0,1,05,19
1,15,142.0,0.0,10.0,0.0,0.0,8.0,8.0,5.0,1779.0,1,05,19
1,15,21.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1369.0,1,05,19
0,19,63.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,1137.0,1,05,19
3,1,132.0,8.0,36.0,0.0,0.0,8.0,8.0,27.0,11.0,1,05,19
3,12,21.0,491.0,18.0,0.0,0.0,8.0,8.0,19.0,11.0,1,05,19
5,9,31.0,128.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,1,05,19
6,0,132.0,602.0,19.0,0.0,1.0,8.0,8.0,18.0,11.0,1,05,25
0,19,21.0,0.0,42.0,0.0,0.0,8.0,8.0,16.0,1886.0,1,05,25
0,19,132.0,0.0,42.0,0.0,0.0,8.0,8.0,16.0,70.0,1,05,25
5,9,31.0,269.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,1,05,25
3,12,21.0,0.0,33.0,0.0,0.0,8.0,8.0,27.0,1845.0,1,05,25
6,7,132.0,536.0,28.0,0.0,1.0,8.0,8.0,18.0,11.0,1,05,25
9,15,18.0,0.0,42.0,0.0,0.0,8.0,8.0,2.0,1263.0,1,05,25
5,19,132.0,488.0,27.0,0.0,0.0,3.0,3.0,9.0,11.0,1,05,25
0,17,21.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1299.0,1,05,25
3,19,15.0,549.0,18.0,0.0,0.0,8.0,8.0,29.0,11.0,1,05,25
3,12,132.0,431.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,1,06,05
1,18,21.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,413.0,1,06,05
3,12,132.0,435.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,1,06,05
1,19,21.0,650.0,11.0,0.0,0.0,9.0,9.0,5.0,11.0,1,06,05
1,13,22.0,196.0,18.0,0.0,0.0,8.0,8.0,5.0,11.0,1,06,05
3,19,116.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,522.0,1,06,05
1,15,21.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1357.0,1,06,05
9,17,21.0,0.0,37.0,0.0,0.0,8.0,8.0,2.0,1524.0,1,06,05
1,19,36.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1446.0,1,06,05
3,19,57.0,0.0,19.0,0.0,0.0,8.0,8.0,27.0,1752.0,1,06,05
1,17,126.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1464.0,1,06,05
1,3,126.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1464.0,1,06,05
1,8,126.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1464.0,1,06,05
3,12,21.0,0.0,19.0,0.0,0.0,8.0,8.0,27.0,1387.0,1,06,05
3,19,132.0,0.0,24.0,0.0,0.0,8.0,8.0,27.0,1749.0,1,06,05
3,12,21.0,461.0,24.0,0.0,0.0,8.0,8.0,27.0,11.0,1,06,05
3,19,12.0,0.0,42.0,0.0,0.0,8.0,8.0,27.0,1433.0,1,06,05
1,13,22.0,124.0,42.0,0.0,0.0,8.0,8.0,5.0,11.0,1,06,05
0,11,112.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,1122.0,1,06,05
6,0,132.0,135.0,23.0,0.0,1.0,8.0,8.0,18.0,11.0,1,06,05
1,15,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1130.0,1,06,05
3,6,132.0,507.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,1,06,05
3,19,57.0,30.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,1,06,05
1,18,57.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,565.0,1,06,15
1,17,129.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1013.0,1,06,15
5,9,99.0,380.0,37.0,0.0,0.0,8.0,8.0,9.0,11.0,1,06,15
1,15,21.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1070.0,1,06,15
3,12,21.0,491.0,18.0,0.0,0.0,8.0,8.0,27.0,11.0,1,06,15
9,19,116.0,0.0,15.0,0.0,0.0,8.0,8.0,2.0,480.0,1,06,15
5,18,132.0,0.0,37.0,0.0,0.0,8.0,8.0,34.0,102.0,1,06,15
1,19,21.0,215.0,42.0,0.0,0.0,8.0,8.0,5.0,11.0,1,06,15
3,19,57.0,0.0,19.0,0.0,0.0,8.0,8.0,27.0,1752.0,1,06,15
3,12,132.0,232.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,1,06,15
1,15,21.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1700.0,1,06,15
1,17,126.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1722.0,1,06,15
5,18,61.0,0.0,17.0,0.0,0.0,8.0,8.0,34.0,21.0,1,06,15
6,7,3.0,534.0,10.0,0.0,1.0,8.0,8.0,18.0,11.0,1,06,15
3,12,21.0,127.0,24.0,0.0,0.0,8.0,8.0,27.0,11.0,1,06,15
1,19,21.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,619.0,1,06,15
5,19,47.0,0.0,29.0,0.0,0.0,8.0,8.0,9.0,41.0,1,06,15
1,10,70.0,0.0,35.0,0.0,0.0,8.0,8.0,5.0,749.0,1,06,15
1,17,21.0,0.0,38.0,0.0,0.0,8.0,8.0,5.0,473.0,1,06,15
3,19,95.0,0.0,38.0,0.0,0.0,8.0,8.0,27.0,1073.0,1,06,15
3,19,95.0,0.0,38.0,0.0,0.0,8.0,8.0,27.0,1073.0,1,06,15
3,19,95.0,0.0,38.0,0.0,0.0,8.0,8.0,27.0,1073.0,1,06,15
3,19,95.0,0.0,38.0,0.0,0.0,8.0,8.0,27.0,1073.0,1,06,15
3,19,95.0,0.0,38.0,0.0,0.0,8.0,8.0,27.0,1073.0,1,06,15
0,19,21.0,0.0,37.0,0.0,0.0,8.0,8.0,1.0,1885.0,1,06,20
3,6,132.0,90.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,1,06,20
3,11,132.0,0.0,15.0,0.0,0.0,8.0,8.0,27.0,1754.0,1,06,20
1,19,94.0,0.0,5.0,0.0,0.0,8.0,8.0,5.0,993.0,1,06,20
1,17,21.0,0.0,3.0,0.0,0.0,8.0,8.0,5.0,1817.0,1,06,20
5,19,15.0,12.0,18.0,0.0,0.0,8.0,8.0,9.0,11.0,1,06,20
5,19,15.0,549.0,18.0,0.0,0.0,8.0,8.0,9.0,11.0,1,06,20
5,19,15.0,549.0,18.0,0.0,0.0,8.0,8.0,9.0,11.0,1,06,20
1,8,142.0,0.0,5.0,0.0,0.0,8.0,8.0,5.0,313.0,1,06,20
1,3,126.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,1627.0,1,06,20
